cell line	drug	target	log10[IC50 (M)]	log10[GI50 (M)]	log2[HillSlope]	E_max
SUM229PE	GSK1120212	MEK	-6.8511	-8.2068	-0.5339	0.32711999999999997
SUM229PE	GSK1838705A	IGF1R	-5.8999	-6.2471	0.2786	0.017119
SUM229PE	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
SUM229PE	GSK2126458A	PI3K	-7.7839	-8.5529	-0.6753	0.079957
SUM229PE	GSK461364	PLK1	-7.659	-7.7933	2.0000	0.3759
SUM229PE	GSK923295	CENPE	-7.2571	-7.4635	1.0043	0.2806
SUM229PE	Gefitinib	EGFR	-5.0625	-5.2649	1.4816	0.1355
SUM229PE	Geldanamycin	HSP90	-7.7988	-7.9745	1.0079	0.2323
SUM229PE	Gemcitabine	DNA replication	-6.2995	-7.0037	0.8197	0.4821
SUM229PE	IKK 16	IKK	-5.7033	-6.026	0.7398	0.0028057
SUM229PE	Ibandronate sodium salt	FDPS	-4.0918	-4.3004	0.1596	0.24913000000000002
SUM229PE	Imatinib	ABL/KIT/PDGFR	-4.8152	-5.0068	1.4103	0.0066153
SUM229PE	Ixabepilone	TUBB	-8.1023	-8.6795	-0.2182	0.12554
SUM229PE	LBH589	HDAC	-6.4482	-6.5547	1.0272	0.050182
SUM229PE	Lestaurtinib	FLT3/JAK2/TrkA	-6.2613	-6.5191	-0.2697	0.062373000000000005
SUM229PE	MG-132	Proteasome	-6.9489	-6.9983	1.9968	0.03161
SUM229PE	MLN4924	NAE1	-6.4861	-6.6610000000000005	0.6526	0.25459
SUM229PE	NSC663284	CDC25	-5.3352	-5.3879	2.0000	0.0092336
SUM229PE	NU6102	CDK1/2	-4.9477	-5.1456	0.1322	0.16699999999999998
SUM229PE	Nutlin 3a	MDM2	-4.5464	-4.631	1.3640	0.12994
SUM229PE	Olomoucine II	CDK1	-5.0133	-5.1182	1.4255	0.25323
SUM229PE	Oxaliplatin	DNA cross-linker	-5.2234	-5.7059	-0.2861	0.20012
SUM229PE	Oxamflatin	HDAC	-5.6469	-5.7802	0.6727	0.044677
SUM229PE	PD173074	FGFR1/3	NaN	NaN	NaN	NaN
SUM229PE	PP242 hydrate	MTOR	NaN	NaN	NaN	NaN
SUM229PE	Paclitaxel	TUBB	-7.571000000000001	-7.7818	1.2744	0.3225
SUM229PE	SB-715992	KSP	-7.4534	-7.5716	1.1290	0.1392
SUM229PE	Sigma AKT1-2 inhibitor	AKT	-4.8317	-4.998	0.4222	0.11675999999999999
SUM229PE	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.3169	-5.5009	0.3528	0.010698000000000001
SUM229PE	TCS2312 dihydrochloride	CHK1	-5.7883	-5.9245	1.1210	0.26908000000000004
SUM229PE	Tamoxifen	ESR1	-5.0581	-5.4005	-0.4118	0.09824
SUM229PE	Temsirolimus	MTOR	-4.7533	-4.9339	-0.1122	0.1337
SUM229PE	Topotecan	TOP1	-6.9775	-7.2598	0.5854	0.22386
SUM229PE	Trichostatin A	HDAC	-4.7202	-4.8837	1.2750	0.019172
SUM229PE	Triciribine	AKT	-4.4776	-6.1103	-1.4919	0.50718
SUM229PE	VX-680	AURK/FLT3/ABL/JAK2	NaN	NaN	NaN	NaN
SUM229PE	Valproic acid	HDAC	-2.5826	-2.6931	0.6681	0.058638
SUM229PE	Vinorelbine	TUBB	NaN	NaN	NaN	NaN
SUM229PE	Vorinostat	HDAC	-3.7552	-4.0367	0.8278	0.040933
SUM229PE	XRP44X	ELK3	-6.4544	-6.5363	2.0000	0.3473
SUM229PE	Z-Leu-Leu-Leu-al	Proteasome	-6.6019	-6.7072	1.4152	0.155
SUM229PE	Z-Leu-Leu-Norvalinal	Proteasome	-6.2723	-6.4264	0.6544	0.0082477
SUM52PE	17-AAG	HSP90	-6.9159	-7.7059	-0.2412	0.21957
SUM52PE	5-FU	TYMS	-3.8802	-4.408	-0.5133	0.060396000000000005
SUM52PE	5-FUdR	TYMS	-2.9055	-3.4754	-0.3044	0.32788
SUM52PE	AG1478	EGFR	NaN	NaN	NaN	NaN
SUM52PE	BIBW2992	EGFR/HER2	-5.314	-5.4936	1.0510	0.014905000000000002
SUM52PE	Baicalein	Lipoxygenase	-4.2587	-4.4411	1.9982	0.37195
SUM52PE	Bortezomib	Proteasome	-7.4785	-7.6147	1.6149	0.1481
SUM52PE	Bosutinib	Src	-5.4253	-5.8994	-0.0393	0.18698
SUM52PE	CGC-11047	Polyamine analogue	-4.0214	NaN	-1.4301	0.19351
SUM52PE	CGC-11144	Polyamine analogue	-6.6393	-6.8275	1.4510	0.014399
SUM52PE	CPT-11	TOP1	-5.2882	-5.7514	0.1243	0.0677
SUM52PE	Carboplatin	DNA cross-linker	-4.3824	-4.7244	0.0834	0.030476
SUM52PE	Cisplatin	DNA cross-linker	-5.4256	-5.7656	0.0670	0.021759999999999998
SUM52PE	Docetaxel	TUBB	-8.4669	-8.7954	0.6388	0.25881
SUM52PE	Doxorubicin	TOP2	-6.314	-6.6296	0.4615	0.45703999999999995
SUM52PE	Epirubicin	TOP2	-6.5707	-7.4905	0.4571	0.06027999999999999
SUM52PE	Erlotinib	EGFR	-4.1759	-4.2669999999999995	0.7502	0.59835
SUM52PE	Etoposide	TOP2	-5.285	-5.6157	0.3852	0.1808
SUM52PE	Everolimus	MTOR	NaN	NaN	NaN	NaN
SUM52PE	Fascaplysin	CDK4	-6.4614	-6.728	0.6498	0
SUM52PE	GSK1059615	PI3K	-6.546	-6.7975	0.5743	0.23310999999999998
SUM52PE	GSK1070916	AURK	-6.3714	-6.8589	-0.3061	0.15465
SUM52PE	GSK1120212	MEK	-4.7773	-7.532	1.4962	0.6513
SUM52PE	GSK1838705A	IGF1R	-5.5537	-5.8807	0.0352	0.039255
SUM52PE	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
SUM52PE	GSK2126458A	PI3K	-7.9596	-8.4853	-0.0433	0.24466
SUM52PE	GSK461364	PLK1	-8.0625	-8.2787	1.4452	0.3025
SUM52PE	GSK923295	CENPE	-7.537999999999999	-7.6586	1.9646	0.27275
SUM52PE	Gefitinib	EGFR	-4.9413	-5.0542	2.0000	0.28411
SUM52PE	Geldanamycin	HSP90	-7.7316	-7.9791	1.1824	0.3008
SUM52PE	Gemcitabine	DNA replication	-7.7371	-8.1643	0.3696	0.3163
SUM52PE	IKK 16	IKK	-5.7363	-6.0337	0.0841	0.021702000000000003
SUM52PE	Ibandronate sodium salt	FDPS	-4.0989	-4.5005	0.5969	0.33866
SUM52PE	Imatinib	ABL/KIT/PDGFR	-4.3815	-4.6729	0.3879	0.034832
SUM52PE	Ixabepilone	TUBB	-8.2024	-8.8825	-0.2798	0.20492
SUM52PE	LBH589	HDAC	-6.7079	-6.8578	1.5303	0.021758
SUM52PE	Lestaurtinib	FLT3/JAK2/TrkA	-6.3103	-6.8649	-0.6681	0.06597
SUM52PE	MG-132	Proteasome	-7.1007	-7.1968	1.9998	0.06297
SUM52PE	MLN4924	NAE1	-5.8257	-6.5426	0.3304	0.30359
SUM52PE	NSC663284	CDC25	-5.4714	-5.6536	1.0817	0.006415100000000001
SUM52PE	NU6102	CDK1/2	-5.0299	-5.306	0.2363	0.092419
SUM52PE	Nutlin 3a	MDM2	-4.5383	-4.6385	1.0129	0.15657000000000001
SUM52PE	Olomoucine II	CDK1	-4.8561	-5.2355	0.2098	0.29934
SUM52PE	Oxaliplatin	DNA cross-linker	-4.996	-5.4386	-0.2788	0.033042
SUM52PE	Oxamflatin	HDAC	-5.9715	-6.2501	0.2376	0.012320000000000001
SUM52PE	PD173074	FGFR1/3	-6.9774	-7.7068	-0.9412	0.24543
SUM52PE	PP242 hydrate	MTOR	NaN	NaN	NaN	NaN
SUM52PE	Paclitaxel	TUBB	-7.9916	-8.3327	1.0229	0.2643
SUM52PE	SB-715992	KSP	-7.4805	-7.6582	1.0656	0.1257
SUM52PE	Sigma AKT1-2 inhibitor	AKT	-5.4938	-5.8755	-0.0981	0.060693
SUM52PE	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.6909	-5.9821	0.2191	0.0058879
SUM52PE	TCS2312 dihydrochloride	CHK1	-6.2181	-6.4374	1.0172	0.17293
SUM52PE	Tamoxifen	ESR1	-4.5064	-4.7625	-0.0529	0.16543
SUM52PE	Temsirolimus	MTOR	NaN	NaN	NaN	NaN
SUM52PE	Topotecan	TOP1	-7.4538	-8.0542	-0.1506	0.11997999999999999
SUM52PE	Trichostatin A	HDAC	-5.4112	-5.6493	0.5979	0.019847999999999998
SUM52PE	Triciribine	AKT	-4.553999999999999	-5.6806	-1.6416	0.4859
SUM52PE	VX-680	AURK/FLT3/ABL/JAK2	NaN	NaN	NaN	NaN
SUM52PE	Valproic acid	HDAC	-2.6657	-2.9162	0.6554	0.045219999999999996
SUM52PE	Vinorelbine	TUBB	NaN	NaN	NaN	NaN
SUM52PE	Vorinostat	HDAC	-4.3733	-4.8038	-0.2735	0.00644
SUM52PE	XRP44X	ELK3	-6.084	-6.2513	1.5729	0.24072
SUM52PE	Z-Leu-Leu-Leu-al	Proteasome	NaN	NaN	NaN	NaN
SUM52PE	Z-Leu-Leu-Norvalinal	Proteasome	-6.1508	-6.5273	1.3951	0.3254
T47D	17-AAG	HSP90	-5.5842	-6.0116	0.4813	0.35169
T47D	5-FU	TYMS	NaN	NaN	NaN	NaN
T47D	5-FUdR	TYMS	-2.7342	-3.4262	-1.3937	0.40621
T47D	AG1478	EGFR	-4.1221	-4.7567	-0.5503	0.40936
T47D	BIBW2992	EGFR/HER2	NaN	NaN	NaN	NaN
T47D	Baicalein	Lipoxygenase	-4.3218	-4.4807	1.4082	0.27303
T47D	Bortezomib	Proteasome	-7.3057	-7.4319	1.6978	0
T47D	Bosutinib	Src	-5.2203	-5.3032	1.9993	0.15730999999999998
T47D	CGC-11047	Polyamine analogue	-3.623	NaN	-1.4689	0.25040999999999997
T47D	CGC-11144	Polyamine analogue	-6.8048	-6.987	1.1070	0
T47D	CPT-11	TOP1	NaN	NaN	NaN	NaN
T47D	Carboplatin	DNA cross-linker	-3.3224	-4.0221	-0.2178	0.29267
T47D	Cisplatin	DNA cross-linker	-4.3483	-5.2681	-0.1435	0.32593
T47D	Docetaxel	TUBB	-5.0	-8.5398	1.9904	0.52825
T47D	Doxorubicin	TOP2	-6.446000000000001	-7.247000000000001	-0.1612	0.39966
T47D	Epirubicin	TOP2	NaN	NaN	NaN	NaN
T47D	Erlotinib	EGFR	NaN	NaN	NaN	NaN
T47D	Etoposide	TOP2	-5.5475	-6.0343	0.0500	0.26114
T47D	Everolimus	MTOR	-5.3094	-5.7291	-1.3162	0.25956999999999997
T47D	Fascaplysin	CDK4	-6.2051	-6.3709	1.1250	0
T47D	GSK1059615	PI3K	-6.0514	-6.9077	-0.5082	0.12696
T47D	GSK1070916	AURK	-4.7859	-5.4249	0.4834	0.27038
T47D	GSK1120212	MEK	NaN	NaN	NaN	NaN
T47D	GSK1838705A	IGF1R	-4.7998	-5.0548	0.7587	0.083071
T47D	GSK2119563A	PI3K	-6.6297	-7.2252	0.0909	0.29994
T47D	GSK2126458A	PI3K	-7.7796	-8.4455	-0.2154	0.23608
T47D	GSK461364	PLK1	-4.9834	-6.1129	0.9100	0.10078
T47D	GSK923295	CENPE	-4.4776	-7.3114	1.9957	0.5936
T47D	Gefitinib	EGFR	-4.5556	-4.8564	0.1097	0.4517
T47D	Geldanamycin	HSP90	-7.4618	-7.8048	1.6776	0.3566
T47D	Gemcitabine	DNA replication	NaN	NaN	NaN	NaN
T47D	IKK 16	IKK	-5.4422	-5.535	1.9989	0.007321500000000001
T47D	Ibandronate sodium salt	FDPS	-4.2635	-4.5232	0.9015	0.37183
T47D	Imatinib	ABL/KIT/PDGFR	-4.6027	-4.8049	0.7904	0.0054027
T47D	Ixabepilone	TUBB	-7.5412	-7.8976	0.4244	0.23731999999999998
T47D	LBH589	HDAC	-6.7806	-6.8891	1.3763	0.013321000000000001
T47D	Lestaurtinib	FLT3/JAK2/TrkA	-5.1117	-5.2759	0.9441	0.17281
T47D	MG-132	Proteasome	-6.8733	-6.9612	1.7128	0.013219999999999999
T47D	MLN4924	NAE1	-4.1759	-6.8717	2.0000	0.5162
T47D	NSC663284	CDC25	-5.1148	-5.216	1.4589	0
T47D	NU6102	CDK1/2	-4.3671	-4.5208	0.2798	0.36944
T47D	Nutlin 3a	MDM2	-4.2805	-4.5633	-0.0445	0.48696999999999996
T47D	Olomoucine II	CDK1	-4.9914	-5.1964	1.9982	0.4577
T47D	Oxaliplatin	DNA cross-linker	-4.6381	-5.5214	-0.5566	0.12269000000000001
T47D	Oxamflatin	HDAC	-5.9139	-6.1067	0.4977	0.0035026
T47D	PD173074	FGFR1/3	NaN	NaN	NaN	NaN
T47D	PP242 hydrate	MTOR	-8.5983	-9.5701	-1.1920	0.28375
T47D	Paclitaxel	TUBB	-6.0775	-8.0746	1.9993	0.48895
T47D	SB-715992	KSP	-6.5271	-7.0982	-0.5162	0.06225599999999999
T47D	Sigma AKT1-2 inhibitor	AKT	-5.4878	-5.8139	0.1217	0.24829
T47D	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-4.883	-4.9736	1.9986	0
T47D	TCS2312 dihydrochloride	CHK1	-5.8155	-5.9239999999999995	1.9989	0.3241
T47D	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
T47D	Temsirolimus	MTOR	-5.3243	NaN	-1.5692	0.24531999999999998
T47D	Topotecan	TOP1	NaN	NaN	NaN	NaN
T47D	Trichostatin A	HDAC	-5.2379999999999995	-5.4822	0.7141	0.0019935
T47D	Triciribine	AKT	-6.3736	-7.2175	-0.8374	0.28396
T47D	VX-680	AURK/FLT3/ABL/JAK2	NaN	NaN	NaN	NaN
T47D	Valproic acid	HDAC	NaN	NaN	NaN	NaN
T47D	Vinorelbine	TUBB	-4.9619	-5.7842	0.6871	0.08870900000000001
T47D	Vorinostat	HDAC	-3.8592	-4.0327	1.2836	0.0096806
T47D	XRP44X	ELK3	-5.2276	-5.4598	0.8922	0.3321
T47D	Z-Leu-Leu-Leu-al	Proteasome	-6.4121	-6.7211	1.5059	0.11900000000000001
T47D	Z-Leu-Leu-Norvalinal	Proteasome	-6.0593	-6.2439	1.9998	0.016876
T47DKBLUC	17-AAG	HSP90	NaN	NaN	NaN	NaN
T47DKBLUC	5-FU	TYMS	NaN	NaN	NaN	NaN
T47DKBLUC	5-FUdR	TYMS	-2.301	-2.8097	-0.7824	0.56037
T47DKBLUC	AG1478	EGFR	NaN	NaN	NaN	NaN
T47DKBLUC	BIBW2992	EGFR/HER2	-5.3199	-5.4110000000000005	1.9996	0.0061701
T47DKBLUC	Baicalein	Lipoxygenase	NaN	NaN	NaN	NaN
T47DKBLUC	Bortezomib	Proteasome	-5.3452	-5.8237	0.1878	0.016784
T47DKBLUC	Bosutinib	Src	NaN	NaN	NaN	NaN
T47DKBLUC	CGC-11047	Polyamine analogue	NaN	NaN	NaN	NaN
T47DKBLUC	CGC-11144	Polyamine analogue	-6.4110000000000005	-6.5411	1.8315	0.009375
T47DKBLUC	CPT-11	TOP1	NaN	NaN	NaN	NaN
T47DKBLUC	Carboplatin	DNA cross-linker	NaN	NaN	NaN	NaN
T47DKBLUC	Cisplatin	DNA cross-linker	NaN	NaN	NaN	NaN
T47DKBLUC	Docetaxel	TUBB	-7.3631	-7.9166	0.9745	0.4303
T47DKBLUC	Doxorubicin	TOP2	-6.2596	-7.0234	0.2786	0.53743
T47DKBLUC	Epirubicin	TOP2	NaN	NaN	NaN	NaN
T47DKBLUC	Erlotinib	EGFR	NaN	NaN	NaN	NaN
T47DKBLUC	Etoposide	TOP2	-4.2055	-5.8257	0.1583	0.49148000000000003
T47DKBLUC	Everolimus	MTOR	NaN	NaN	NaN	NaN
T47DKBLUC	Fascaplysin	CDK4	-7.1786	-7.3774	1.3426	0.0035771
T47DKBLUC	GSK1059615	PI3K	NaN	NaN	NaN	NaN
T47DKBLUC	GSK1070916	AURK	NaN	NaN	NaN	NaN
T47DKBLUC	GSK1120212	MEK	NaN	NaN	NaN	NaN
T47DKBLUC	GSK1838705A	IGF1R	-4.72	-4.9068	1.3679	0.037924
T47DKBLUC	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
T47DKBLUC	GSK2126458A	PI3K	-7.1373	-7.7474	-0.0478	0.29478000000000004
T47DKBLUC	GSK461364	PLK1	NaN	NaN	NaN	NaN
T47DKBLUC	GSK923295	CENPE	NaN	NaN	NaN	NaN
T47DKBLUC	Gefitinib	EGFR	NaN	NaN	NaN	NaN
T47DKBLUC	Geldanamycin	HSP90	NaN	NaN	NaN	NaN
T47DKBLUC	Gemcitabine	DNA replication	NaN	NaN	NaN	NaN
T47DKBLUC	IKK 16	IKK	-5.3403	-5.4431	1.9996	0.0068407
T47DKBLUC	Ibandronate sodium salt	FDPS	-3.6302	-3.9984	1.4190	0.44671000000000005
T47DKBLUC	Imatinib	ABL/KIT/PDGFR	-4.5088	-4.6622	1.5753	0.0012580999999999998
T47DKBLUC	Ixabepilone	TUBB	-7.0138	-8.02	-0.4618	0.35757
T47DKBLUC	LBH589	HDAC	-6.6784	-6.8953	0.8262	0.0029652
T47DKBLUC	Lestaurtinib	FLT3/JAK2/TrkA	-5.0505	-5.1569	1.9996	0.1319
T47DKBLUC	MG-132	Proteasome	-6.7382	-6.8513	1.9996	0.016880000000000003
T47DKBLUC	MLN4924	NAE1	-4.1759	-6.7977	2.0000	0.5091
T47DKBLUC	NSC663284	CDC25	-5.2962	-5.4667	1.3202	0.011845999999999999
T47DKBLUC	NU6102	CDK1/2	-4.1759	-4.3835	0.4699	0.5159
T47DKBLUC	Nutlin 3a	MDM2	-4.234	-4.4719999999999995	0.2209	0.5297
T47DKBLUC	Olomoucine II	CDK1	-3.8761	-5.0389	1.9996	0.53591
T47DKBLUC	Oxaliplatin	DNA cross-linker	NaN	NaN	NaN	NaN
T47DKBLUC	Oxamflatin	HDAC	-5.6375	-5.9379	0.3696	0.012767
T47DKBLUC	PD173074	FGFR1/3	-4.9812	-5.0466	1.6880	0.023286
T47DKBLUC	PP242 hydrate	MTOR	-5.1956	-9.6065	-1.2643	0.49486
T47DKBLUC	Paclitaxel	TUBB	-7.1535	-7.8857	0.9731	0.4725
T47DKBLUC	SB-715992	KSP	-5.6861	-6.665	-1.0425	0.20571
T47DKBLUC	Sigma AKT1-2 inhibitor	AKT	-4.8917	-5.3937	-0.1594	0.30803
T47DKBLUC	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-4.9395	-5.0752	2.0000	0.0013834000000000001
T47DKBLUC	TCS2312 dihydrochloride	CHK1	-5.2637	-5.5326	1.9982	0.45903
T47DKBLUC	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
T47DKBLUC	Temsirolimus	MTOR	-4.3017	-4.7105	0.7562	0.16046
T47DKBLUC	Topotecan	TOP1	NaN	NaN	NaN	NaN
T47DKBLUC	Trichostatin A	HDAC	-5.1211	-5.3735	0.8424	0.011349
T47DKBLUC	Triciribine	AKT	-4.4776	-6.8979	-1.2413	0.51175
T47DKBLUC	VX-680	AURK/FLT3/ABL/JAK2	-4.2169	-4.4951	0.3818	0.34278000000000003
T47DKBLUC	Valproic acid	HDAC	-2.4694	-2.7858	0.7233	0.079151
T47DKBLUC	Vinorelbine	TUBB	NaN	NaN	NaN	NaN
T47DKBLUC	Vorinostat	HDAC	-3.8045	-4.0261	0.8828	0.010275
T47DKBLUC	XRP44X	ELK3	-5.4025	-5.7059	1.9978	0.4681
T47DKBLUC	Z-Leu-Leu-Leu-al	Proteasome	-6.3296	-6.5923	1.6187	0.074456
T47DKBLUC	Z-Leu-Leu-Norvalinal	Proteasome	-5.9214	-6.1201	1.9568	0.023926
UACC812	17-AAG	HSP90	NaN	NaN	NaN	NaN
UACC812	5-FU	TYMS	-3.3284	-4.2859	-0.3945	0.083373
UACC812	5-FUdR	TYMS	-2.8125	-4.7259	0.6298	0.51462
UACC812	AG1478	EGFR	NaN	NaN	NaN	NaN
UACC812	BIBW2992	EGFR/HER2	-6.8606	-8.5554	-1.1485	0.057946000000000004
UACC812	Baicalein	Lipoxygenase	-4.277	-4.3658	1.9993	0.009945
UACC812	Bortezomib	Proteasome	NaN	NaN	NaN	NaN
UACC812	Bosutinib	Src	-4.9183	-5.6207	0.1707	0.35631
UACC812	CGC-11047	Polyamine analogue	-2.9143	-3.7146	0.5830	0.1076
UACC812	CGC-11144	Polyamine analogue	-5.7637	-6.6812	-0.3795	0.013674
UACC812	CPT-11	TOP1	-4.0696	-5.1365	0.8516	0.5420699999999999
UACC812	Carboplatin	DNA cross-linker	-4.2331	-4.6378	1.1814	0.059369000000000005
UACC812	Cisplatin	DNA cross-linker	-4.7594	-5.4232	0.4212	0.069924
UACC812	Docetaxel	TUBB	-5.0	-8.3827	1.6348	0.67235
UACC812	Doxorubicin	TOP2	-6.3713	-6.6247	0.9130	0.38123
UACC812	Epirubicin	TOP2	-6.4043	-6.5777	1.9982	0.287
UACC812	Erlotinib	EGFR	NaN	NaN	NaN	NaN
UACC812	Etoposide	TOP2	NaN	NaN	NaN	NaN
UACC812	Everolimus	MTOR	NaN	NaN	NaN	NaN
UACC812	Fascaplysin	CDK4	NaN	NaN	NaN	NaN
UACC812	GSK1059615	PI3K	-5.8291	-6.4559	0.3813	0.17027
UACC812	GSK1070916	AURK	-4.4776	-5.0814	1.9996	0.61359
UACC812	GSK1120212	MEK	NaN	NaN	NaN	NaN
UACC812	GSK1838705A	IGF1R	NaN	NaN	NaN	NaN
UACC812	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
UACC812	GSK2126458A	PI3K	-7.4222	-8.4852	-0.4787	0.23935
UACC812	GSK461364	PLK1	-4.8641	-5.0359	1.8922	0.035427999999999994
UACC812	GSK923295	CENPE	-4.4776	-7.7834	1.9986	0.5864
UACC812	Gefitinib	EGFR	NaN	NaN	NaN	NaN
UACC812	Geldanamycin	HSP90	-7.4889	-7.825	1.7691	0.3924
UACC812	Gemcitabine	DNA replication	-7.0124	-7.3309	1.9993	0.3757
UACC812	IKK 16	IKK	-5.2036	-5.3619	1.9989	0
UACC812	Ibandronate sodium salt	FDPS	-3.6356	-3.9337	1.3556	0.28131999999999996
UACC812	Imatinib	ABL/KIT/PDGFR	NaN	NaN	NaN	NaN
UACC812	Ixabepilone	TUBB	NaN	NaN	NaN	NaN
UACC812	LBH589	HDAC	-6.5409	-6.8655	0.6498	0.05160700000000001
UACC812	Lestaurtinib	FLT3/JAK2/TrkA	-5.5307	-6.1955	-0.0864	0.094545
UACC812	MG-132	Proteasome	-6.4255	-6.8455	0.6544	0.12895
UACC812	MLN4924	NAE1	-4.5921	-6.0415	0.0286	0.46313999999999994
UACC812	NSC663284	CDC25	-5.2946	-5.6379	0.6690	0.005414100000000001
UACC812	NU6102	CDK1/2	-4.5294	-4.5361	2.0000	0.037118
UACC812	Nutlin 3a	MDM2	-4.5095	-5.375	0.0690	0.39158000000000004
UACC812	Olomoucine II	CDK1	-4.9695	-5.1718	1.9368	0.22891
UACC812	Oxaliplatin	DNA cross-linker	-4.5988	-5.7401	-0.3477	0.07599199999999999
UACC812	Oxamflatin	HDAC	-5.2656	-5.8217	0.0375	0.078224
UACC812	PD173074	FGFR1/3	-4.8156	-5.14	1.2010	0.20056
UACC812	PP242 hydrate	MTOR	-7.8546	-10.26	-1.4848	0.27528
UACC812	Paclitaxel	TUBB	-4.4776	-8.1042	1.9975	0.6271
UACC812	SB-715992	KSP	NaN	NaN	NaN	NaN
UACC812	Sigma AKT1-2 inhibitor	AKT	-4.6862	-5.5461	-0.4988	0.34221
UACC812	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	NaN	NaN	NaN	NaN
UACC812	TCS2312 dihydrochloride	CHK1	-5.6759	-6.0233	0.5321	0.26833
UACC812	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
UACC812	Temsirolimus	MTOR	-5.2667	-6.3206	-0.9206	0.15556
UACC812	Topotecan	TOP1	-5.7299	-7.3224	-1.1219	0.13380999999999998
UACC812	Trichostatin A	HDAC	-4.6241	-5.0743	0.5410	0.10201
UACC812	Triciribine	AKT	NaN	NaN	NaN	NaN
UACC812	VX-680	AURK/FLT3/ABL/JAK2	-4.5034	-4.9544	0.9054	0.1024
UACC812	Valproic acid	HDAC	-2.0618	-2.6202	-0.2521	0.38702
UACC812	Vinorelbine	TUBB	-5.7972	NaN	-1.5471	0.23989000000000002
UACC812	Vorinostat	HDAC	-3.5701	-4.5439	-0.5500	0.07872799999999999
UACC812	XRP44X	ELK3	-5.1853	-6.2271	0.8123	0.49194
UACC812	Z-Leu-Leu-Leu-al	Proteasome	NaN	NaN	NaN	NaN
UACC812	Z-Leu-Leu-Norvalinal	Proteasome	-5.7175	-6.065	0.3219	0.15718
UACC893	17-AAG	HSP90	-7.1266	-7.3685	1.4314	0.1775
UACC893	5-FU	TYMS	-2.653	-3.0997	0.1532	0.16152
UACC893	5-FUdR	TYMS	-2.301	-4.0077	-1.4066	0.56387
UACC893	AG1478	EGFR	-5.0051	-5.3225	0.7093	0.0097333
UACC893	BIBW2992	EGFR/HER2	-6.5477	-8.5022	-1.0262	0.064074
UACC893	Baicalein	Lipoxygenase	-3.7773	-3.8855	1.1204	0.50702
UACC893	Bortezomib	Proteasome	-6.3874	-6.9889	-0.0684	0.1303
UACC893	Bosutinib	Src	NaN	NaN	NaN	NaN
UACC893	CGC-11047	Polyamine analogue	NaN	NaN	NaN	NaN
UACC893	CGC-11144	Polyamine analogue	-5.5273	-6.4248	-0.5291	0.023277000000000003
UACC893	CPT-11	TOP1	NaN	NaN	NaN	NaN
UACC893	Carboplatin	DNA cross-linker	NaN	NaN	NaN	NaN
UACC893	Cisplatin	DNA cross-linker	NaN	NaN	NaN	NaN
UACC893	Docetaxel	TUBB	-7.452999999999999	-7.8897	1.9989	0.4722
UACC893	Doxorubicin	TOP2	-6.7659	-7.2336	1.5878	0.029593
UACC893	Epirubicin	TOP2	NaN	NaN	NaN	NaN
UACC893	Erlotinib	EGFR	-4.7015	-4.9068	1.9996	0.34453
UACC893	Etoposide	TOP2	-4.1924	-4.4386	1.1629	0.096496
UACC893	Everolimus	MTOR	-4.6489	NaN	-1.6096	0.41171
UACC893	Fascaplysin	CDK4	-6.4285	-6.5724	1.9840	0.0045850000000000005
UACC893	GSK1059615	PI3K	-6.4285	-6.9731	0.5945	0.07268
UACC893	GSK1070916	AURK	NaN	NaN	NaN	NaN
UACC893	GSK1120212	MEK	NaN	NaN	NaN	NaN
UACC893	GSK1838705A	IGF1R	-5.3578	-5.563	2.0000	0.30471
UACC893	GSK2119563A	PI3K	-5.5318	-6.4684	-0.2512	0.31968
UACC893	GSK2126458A	PI3K	-7.5235	-8.0451	0.0496	0.080961
UACC893	GSK461364	PLK1	-8.0674	-8.3748	1.9986	0.4309
UACC893	GSK923295	CENPE	-5.6887	-7.5478	1.6848	0.4906
UACC893	Gefitinib	EGFR	NaN	NaN	NaN	NaN
UACC893	Geldanamycin	HSP90	-6.5253	-7.8001	-0.3918	0.22145
UACC893	Gemcitabine	DNA replication	NaN	NaN	NaN	NaN
UACC893	IKK 16	IKK	-5.2681	-5.4055	1.7060	0.0010863
UACC893	Ibandronate sodium salt	FDPS	-3.477	-4.4865	-0.1049	0.34618000000000004
UACC893	Imatinib	ABL/KIT/PDGFR	-4.552	-4.7819	1.3690	0
UACC893	Ixabepilone	TUBB	-7.591	-8.0985	0.6567	0.2849
UACC893	LBH589	HDAC	-6.9947	-7.3599	1.2160	0.025720999999999997
UACC893	Lestaurtinib	FLT3/JAK2/TrkA	-5.3437	-5.7235	1.1532	0.011711
UACC893	MG-132	Proteasome	-6.1617	-6.6184	0.6745	0.11556
