cell line	drug	target	log10[max. dose (M)]	R^2 (goodness of fit)	log10[EC50 (M)]	log10[IC50 (M)]	log10[GI50 (M)]	HillSlope	E_inf	E_max	AUC
SUM52PE	BIBW2992	EGFR/HER2	-4.1759	0.9404	-5.3189	-5.314	-5.4936	2.072	0.01068	0.014905000000000002	7.1317
SUM52PE	Baicalein	Lipoxygenase	-3.7773	0.8554	-4.405	-4.2587	-4.4411	3.995	0.37	0.37195	8.2857
SUM52PE	Bortezomib	Proteasome	-3.7773	0.9864	-7.5283	-7.4785	-7.6147	3.063	0.1481	0.1481	4.0514
SUM52PE	Bosutinib	Src	-4.0	0.92605	-5.695	-5.4253	-5.8994	0.97315	0.16859000000000002	0.18698	6.4607
SUM52PE	CGC-11047	Polyamine analogue	-2.301	0.79315	-4.021	-4.0214	NaN	0.3711	0	0.19351	5.7444
SUM52PE	CGC-11144	Polyamine analogue	-3.15	0.97015	-6.646	-6.6393	-6.8275	2.734	0.014394999999999998	0.014399	3.5998
SUM52PE	CPT-11	TOP1	-4.0696	0.8902	-5.3096	-5.2882	-5.7514	1.09	0.02622	0.0677	6.9172
SUM52PE	Carboplatin	DNA cross-linker	-2.8697	0.9543	-4.3877	-4.3824	-4.7244	1.0595	0.0064150000000000006	0.030476	6.4928
SUM52PE	Cisplatin	DNA cross-linker	-3.6021	0.9812	-5.4341	-5.4256	-5.7656	1.0475	0.009859999999999999	0.021759999999999998	5.9065
SUM52PE	Docetaxel	TUBB	-5.0	0.9765	-8.674	-8.4669	-8.7954	1.557	0.2588	0.25881	4.8421
SUM52PE	Doxorubicin	TOP2	-6.2596	0.9158	-6.314	-6.314	-6.6296	1.3769999999999998	0	0.45703999999999995	8.0919
SUM52PE	Epirubicin	TOP2	-3.7645	0.91065	-6.5920000000000005	-6.5707	-7.4905	1.3728	0.04865	0.06027999999999999	4.4379
SUM52PE	Erlotinib	EGFR	-4.1759	0.7038	-4.0735	-4.1759	-4.2669999999999995	1.682	0.001114	0.59835	8.3275
SUM52PE	Etoposide	TOP2	-3.4776	0.9809	-5.4316	-5.285	-5.6157	1.306	0.1785	0.1808	6.2867
SUM52PE	Everolimus	MTOR	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
SUM52PE	Fascaplysin	CDK4	-4.4776	0.9805	-6.4616	-6.4614	-6.728	1.569	0	0	5.4847
SUM52PE	GSK1059615	PI3K	-3.8761	0.9309999999999999	-6.6981	-6.546	-6.7975	1.489	0.2331	0.23310999999999998	5.7665
SUM52PE	GSK1070916	AURK	-4.4776	0.9679	-6.5456	-6.3714	-6.8589	0.8088	0.1362	0.15465	6.1498
SUM52PE	GSK1120212	MEK	-4.7773	0.8128	-7.8363	-4.7773	-7.532	2.821	0.6513	0.6513	7.843
SUM52PE	GSK1838705A	IGF1R	-4.1759	0.92465	-5.5534	-5.5537	-5.8807	1.0247	0	0.039255	6.0676
SUM52PE	GSK2119563A	PI3K	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
SUM52PE	GSK2126458A	PI3K	-4.4776	0.9584	-8.2596	-7.9596	-8.4853	0.9704	0.2445	0.24466	4.5054
SUM52PE	GSK461364	PLK1	-4.4776	0.9315	-8.2401	-8.0625	-8.2787	2.7230000000000003	0.3025	0.3025	4.8266
SUM52PE	GSK923295	CENPE	-4.4776	0.9727	-7.6256	-7.537999999999999	-7.6586	3.903	0.27275	0.27275	5.4051
SUM52PE	Gefitinib	EGFR	-4.4776	0.9651	-5.0303	-4.9413	-5.0542	4.0	0.2797	0.28411	8.0716
SUM52PE	Geldanamycin	HSP90	-4.0	0.94075	-7.9135	-7.7316	-7.9791	2.2695	0.3008	0.3008	4.8802
SUM52PE	Gemcitabine	DNA replication	-3.8416	0.9073	-8.0736	-7.7371	-8.1643	1.2919999999999998	0.3163	0.3163	4.6098
SUM52PE	IKK 16	IKK	-4.1759	0.8879	-5.7359	-5.7363	-6.0337	1.06	0	0.021702000000000003	5.731
SUM52PE	Ibandronate sodium salt	FDPS	-2.8239	0.93105	-4.4304	-4.0989	-4.5005	1.5125	0.33545	0.33866	7.2860000000000005
SUM52PE	Imatinib	ABL/KIT/PDGFR	-3.248	0.9540000000000001	-4.3815	-4.3815	-4.6729	1.3085	0	0.034832	6.8613
SUM52PE	Ixabepilone	TUBB	-4.4045	0.8127	-8.4715	-8.2024	-8.8825	0.8237	0.19105	0.20492	4.0147
SUM52PE	LBH589	HDAC	-4.4776	0.96725	-6.7156	-6.7079	-6.8578	2.8885	0.021735	0.021758	5.4062
SUM52PE	Lestaurtinib	FLT3/JAK2/TrkA	-4.4776	0.91915	-6.3101	-6.3103	-6.8649	0.62935	0	0.06597	6.013999999999999
SUM52PE	MG-132	Proteasome	-4.1759	0.9728	-7.1154	-7.1007	-7.1968	3.9995	0.06297	0.06297	4.6472
SUM52PE	MLN4924	NAE1	-4.1759	0.8933	-6.2029	-5.8257	-6.5426	1.2574	0.22575	0.30359	6.3634
SUM52PE	NSC663284	CDC25	-3.7773	0.9684	-5.4738	-5.4714	-5.6536	2.1165	0.006013	0.006415100000000001	6.1086
SUM52PE	NU6102	CDK1/2	-4.1759	0.9311	-5.0299	-5.0299	-5.306	1.178	0	0.092419	7.0724
SUM52PE	Nutlin 3a	MDM2	-4.1759	0.9496	-4.5383	-4.5383	-4.6385	2.0180000000000002	0	0.15657000000000001	7.4002
SUM52PE	Olomoucine II	CDK1	-3.8761	0.8862	-5.1586	-4.8561	-5.2355	1.1565	0.2759	0.29934	7.2479
SUM52PE	Oxaliplatin	DNA cross-linker	-3.2013	0.96645	-4.9958	-4.996	-5.4386	0.82425	0	0.033042	6.0562
SUM52PE	Oxamflatin	HDAC	-4.1759	0.9538	-5.9724	-5.9715	-6.2501	1.179	0.0018095	0.012320000000000001	6.032
SUM52PE	PD173074	FGFR1/3	-4.4776	0.8683	-7.4756	-6.9774	-7.7068	0.5208	0.2247	0.24543	5.3107
SUM52PE	PP242 hydrate	MTOR	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
SUM52PE	Paclitaxel	TUBB	-4.4776	0.9808	-8.4026	-7.9916	-8.3327	2.032	0.2643	0.2643	4.6139
SUM52PE	SB-715992	KSP	-4.4776	0.9584	-7.5406	-7.4805	-7.6582	2.093	0.1257	0.1257	4.5371
SUM52PE	Sigma AKT1-2 inhibitor	AKT	-4.1759	0.9694	-5.4989	-5.4938	-5.8755	0.93425	0.0053950000000000005	0.060693	6.6402
SUM52PE	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-3.7773	0.9788	-5.6913	-5.6909	-5.9821	1.1640000000000001	0	0.0058879	5.496
SUM52PE	TCS2312 dihydrochloride	CHK1	-4.4776	0.96175	-6.3121	-6.2181	-6.4374	2.024	0.17275	0.17293	6.4488
SUM52PE	Tamoxifen	ESR1	-3.7773	0.919	-4.5063	-4.5064	-4.7625	0.9640000000000001	0	0.16543	7.6936
SUM52PE	Temsirolimus	MTOR	-3.8761	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1075
SUM52PE	Topotecan	TOP1	-3.9626	0.9535	-7.5856	-7.4538	-8.0542	0.9009	0.1195	0.11997999999999999	4.0015
SUM52PE	Trichostatin A	HDAC	-2.301	0.9394	-5.422000000000001	-5.4112	-5.6493	1.5135	0.019786	0.019847999999999998	4.0655
SUM52PE	Triciribine	AKT	-4.4776	0.9249	-4.553999999999999	-4.553999999999999	-5.6806	0.3205	0	0.4859	7.3979
SUM52PE	VX-680	AURK/FLT3/ABL/JAK2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
SUM52PE	Valproic acid	HDAC	-1.8239	0.95965	-2.6659	-2.6657	-2.9162	1.575	0	0.045219999999999996	7.4548
SUM52PE	Vinorelbine	TUBB	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
SUM52PE	Vorinostat	HDAC	-1.7282	0.857	-4.3732	-4.3733	-4.8038	0.8273	0	0.00644	4.5057
SUM52PE	XRP44X	ELK3	-3.8761	0.93665	-6.1976	-6.084	-6.2513	2.975	0.2407	0.24072	6.1185
SUM52PE	Z-Leu-Leu-Leu-al	Proteasome	-4.1759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.6839
SUM52PE	Z-Leu-Leu-Norvalinal	Proteasome	-4.1759	0.937	-6.3249	-6.1508	-6.5273	2.63	0.3254	0.3254	6.5264
T47D	17-AAG	HSP90	-4.0	0.9673	-5.96	-5.5842	-6.0116	1.396	0.3505	0.35169	6.8051
T47D	5-FU	TYMS	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47D	5-FUdR	TYMS	-2.301	0.8637	-2.7342	-2.7342	-3.4262	0.3806	0	0.40621	7.1498
T47D	AG1478	EGFR	-3.7773	0.7221	-4.4695	-4.1221	-4.7567	0.6829	0.2105	0.40936	7.5112
T47D	BIBW2992	EGFR/HER2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47D	Baicalein	Lipoxygenase	-3.7773	0.9245	-4.3782	-4.3218	-4.4807	2.654	0.1616	0.27303	7.9269
T47D	Bortezomib	Proteasome	-3.7773	0.991	-7.3053	-7.3057	-7.4319	3.2439999999999998	0	0	3.3783
T47D	Bosutinib	Src	-4.0	0.8399	-5.261	-5.2203	-5.3032	3.998	0.1573	0.15730999999999998	7.0304
T47D	CGC-11047	Polyamine analogue	-2.301	0.8540000000000001	-3.623	-3.623	NaN	0.36125	0	0.25040999999999997	6.0812
T47D	CGC-11144	Polyamine analogue	-3.15	0.99	-6.805	-6.8048	-6.987	2.154	0	0	3.3268
T47D	CPT-11	TOP1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47D	Carboplatin	DNA cross-linker	-2.8697	0.9629	-3.3224	-3.3224	-4.0221	0.85985	0	0.29267	7.7802
T47D	Cisplatin	DNA cross-linker	-3.6021	0.9688	-4.6941	-4.3483	-5.2681	0.9053	0.2567	0.32593	7.4975
T47D	Docetaxel	TUBB	-5.0	0.9188	-8.491	-5.0	-8.5398	3.9735	0.52825	0.52825	6.5864
T47D	Doxorubicin	TOP2	-6.2596	0.89125	-6.457999999999999	-6.446000000000001	-7.247000000000001	0.8943	0.01457	0.39966	8.1427
T47D	Epirubicin	TOP2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47D	Erlotinib	EGFR	-4.1759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.4653
T47D	Etoposide	TOP2	-3.4776	0.97345	-5.8781	-5.5475	-6.0343	1.0353	0.2565	0.26114	6.0001
T47D	Everolimus	MTOR	-4.1759	0.7877	-5.3099	-5.3094	-5.7291	0.4016	0	0.25956999999999997	6.5268
T47D	Fascaplysin	CDK4	-4.4776	0.9854	-6.2056	-6.2051	-6.3709	2.181	0	0	6.1009
T47D	GSK1059615	PI3K	-3.8761	0.9767	-6.1936	-6.0514	-6.9077	0.7031	0.10314000000000001	0.12696	5.5762
T47D	GSK1070916	AURK	-4.4776	0.9317	-4.7860000000000005	-4.7859	-5.4249	1.3980000000000001	0	0.27038	7.9162
T47D	GSK1120212	MEK	-4.7773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.5808
T47D	GSK1838705A	IGF1R	-4.1759	0.92215	-4.7998	-4.7998	-5.0548	1.692	0	0.083071	7.3917
T47D	GSK2119563A	PI3K	-4.4776	0.9506	-7.0006	-6.6297	-7.2252	1.065	0.2985	0.29994	6.1211
T47D	GSK2126458A	PI3K	-4.4776	0.9689	-8.1006	-7.7796	-8.4455	0.8613	0.2355	0.23608	4.7349
T47D	GSK461364	PLK1	-4.4776	0.7866	-4.9834	-4.9834	-6.1129	1.879	0	0.10078	7.2108
T47D	GSK923295	CENPE	-4.4776	0.8357	-7.2546	-4.4776	-7.3114	3.988	0.5936	0.5936	7.2321
T47D	Gefitinib	EGFR	-4.4776	0.8564	-4.5556	-4.5556	-4.8564	1.079	0	0.4517	7.9218
T47D	Geldanamycin	HSP90	-4.0	0.9769	-7.631	-7.4618	-7.8048	3.199	0.3566	0.3566	5.263
T47D	Gemcitabine	DNA replication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47D	IKK 16	IKK	-4.1759	0.982	-5.4439	-5.4422	-5.535	3.997	0.007312999999999999	0.007321500000000001	6.6676
T47D	Ibandronate sodium salt	FDPS	-2.8239	0.9567	-4.5789	-4.2635	-4.5232	1.868	0.3715	0.37183	7.0294
T47D	Imatinib	ABL/KIT/PDGFR	-3.248	0.9692	-4.6025	-4.6027	-4.8049	1.7295	0	0.0054027	6.3271
T47D	Ixabepilone	TUBB	-4.4045	0.9194	-7.7495	-7.5412	-7.8976	1.3419999999999999	0.2373	0.23731999999999998	5.1704
T47D	LBH589	HDAC	-4.4776	0.9808	-6.7846	-6.7806	-6.8891	2.596	0.013319999999999999	0.013321000000000001	5.148
T47D	Lestaurtinib	FLT3/JAK2/TrkA	-4.4776	0.9420000000000001	-5.1838	-5.1117	-5.2759	1.9240000000000002	0.1366	0.17281	7.5982
T47D	MG-132	Proteasome	-4.1759	0.9899	-6.8769	-6.8733	-6.9612	3.278	0.013219999999999999	0.013219999999999999	4.6464
T47D	MLN4924	NAE1	-4.1759	0.9009999999999999	-6.9669	-4.1759	-6.8717	4.0	0.5162	0.5162	6.6893
T47D	NSC663284	CDC25	-3.7773	0.9713	-5.1153	-5.1148	-5.216	2.7489999999999997	0	0	6.4644
T47D	NU6102	CDK1/2	-4.1759	0.9109	-4.3671	-4.3671	-4.5208	1.214	0	0.36944	7.9377
T47D	Nutlin 3a	MDM2	-4.1759	0.7382	-4.0549	-4.2805	-4.5633	0.9696	0	0.48696999999999996	7.8995
T47D	Olomoucine II	CDK1	-3.8761	0.8965	-5.2601	-4.9914	-5.1964	3.995	0.4577	0.4577	7.5462
T47D	Oxaliplatin	DNA cross-linker	-3.2013	0.9816	-4.6863	-4.6381	-5.5214	0.6799	0.036185	0.12269000000000001	6.4903
T47D	Oxamflatin	HDAC	-4.1759	0.9807	-5.9139	-5.9139	-6.1067	1.412	0	0.0035026	5.9155
T47D	PD173074	FGFR1/3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47D	PP242 hydrate	MTOR	-4.301	0.946	-9.411	-8.5983	-9.5701	0.4377	0.2796	0.28375	3.7359
T47D	Paclitaxel	TUBB	-4.4776	0.9623	-8.0116	-6.0775	-8.0746	3.998	0.48895	0.48895	6.2255
T47D	SB-715992	KSP	-4.4776	0.925	-6.5656	-6.5271	-7.0982	0.6992	0.029710000000000004	0.06225599999999999	5.757999999999999
T47D	Sigma AKT1-2 inhibitor	AKT	-4.1759	0.9559	-5.7389	-5.4878	-5.8139	1.088	0.2333	0.24829	6.7452
T47D	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-3.7773	0.9814	-4.8833	-4.883	-4.9736	3.9960000000000004	0	0	7.1754
T47D	TCS2312 dihydrochloride	CHK1	-4.4776	0.958	-5.9286	-5.8155	-5.9239999999999995	3.997	0.3241	0.3241	7.1817
T47D	Tamoxifen	ESR1	-3.7773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1085
T47D	Temsirolimus	MTOR	-3.8761	0.8509	-5.3241	-5.3243	NaN	0.337	0	0.24531999999999998	5.8882
T47D	Topotecan	TOP1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47D	Trichostatin A	HDAC	-2.301	0.9817	-5.239	-5.2379999999999995	-5.4822	1.6405	0.001953	0.0019935	4.2513
T47D	Triciribine	AKT	-4.4776	0.94275	-6.9191	-6.3736	-7.2175	0.55965	0.24995	0.28396	5.9987
T47D	VX-680	AURK/FLT3/ABL/JAK2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47D	Valproic acid	HDAC	-1.8239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.1259
T47D	Vinorelbine	TUBB	-4.3335	0.7351	-4.9618	-4.9619	-5.7842	1.61	0	0.08870900000000001	6.8027
T47D	Vorinostat	HDAC	-1.7282	0.99	-3.8622	-3.8592	-4.0327	2.4345	0.009615	0.0096806	5.4004
T47D	XRP44X	ELK3	-3.8761	0.9505	-5.4821	-5.2276	-5.4598	1.8559999999999999	0.3314	0.3321	6.9916
T47D	Z-Leu-Leu-Leu-al	Proteasome	-4.1759	0.8354	-6.4539	-6.4121	-6.7211	2.84	0.11900000000000001	0.11900000000000001	6.4915
T47D	Z-Leu-Leu-Norvalinal	Proteasome	-4.1759	0.98555	-6.0629	-6.0593	-6.2439	3.9995	0.016876	0.016876	6.0577
T47DKBLUC	17-AAG	HSP90	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	5-FU	TYMS	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	5-FUdR	TYMS	-2.301	0.7959	-2.1199	-2.301	-2.8097	0.5814	0	0.56037	8.035
T47DKBLUC	AG1478	EGFR	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	BIBW2992	EGFR/HER2	-4.1759	0.9804	-5.3209	-5.3199	-5.4110000000000005	3.9989999999999997	0.006144	0.0061701	6.7041
T47DKBLUC	Baicalein	Lipoxygenase	-3.7773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.652999999999999
T47DKBLUC	Bortezomib	Proteasome	-3.7773	0.9658	-5.3463	-5.3452	-5.8237	1.139	0	0.016784	6.4181
T47DKBLUC	Bosutinib	Src	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	CGC-11047	Polyamine analogue	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	CGC-11144	Polyamine analogue	-3.15	0.9913	-6.412999999999999	-6.4110000000000005	-6.5411	3.5589999999999997	0.009375	0.009375	3.7715
T47DKBLUC	CPT-11	TOP1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Carboplatin	DNA cross-linker	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Cisplatin	DNA cross-linker	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Docetaxel	TUBB	-5.0	0.9620000000000001	-7.797999999999999	-7.3631	-7.9166	1.965	0.4303	0.4303	6.4961
T47DKBLUC	Doxorubicin	TOP2	-6.2596	0.8382	-6.6518	-6.2596	-7.0234	1.213	0.5184	0.53743	8.2598
T47DKBLUC	Epirubicin	TOP2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Erlotinib	EGFR	-4.1759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.7666
T47DKBLUC	Etoposide	TOP2	-3.4776	0.9466	-5.7246	-4.2055	-5.8257	1.1159999999999999	0.4899	0.49148000000000003	7.2533
T47DKBLUC	Everolimus	MTOR	-4.1759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2643
T47DKBLUC	Fascaplysin	CDK4	-4.4776	0.9903	-7.1796	-7.1786	-7.3774	2.536	0.0035770000000000003	0.0035771	4.5486
T47DKBLUC	GSK1059615	PI3K	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	GSK1070916	AURK	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	GSK1120212	MEK	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	GSK1838705A	IGF1R	-4.1759	0.9379	-4.72	-4.72	-4.9068	2.5810000000000004	0	0.037924	7.5669
T47DKBLUC	GSK2119563A	PI3K	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	GSK2126458A	PI3K	-4.4776	0.973	-7.5476	-7.1373	-7.7474	0.9674	0.294	0.29478000000000004	5.5429
T47DKBLUC	GSK461364	PLK1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	GSK923295	CENPE	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Gefitinib	EGFR	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Geldanamycin	HSP90	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Gemcitabine	DNA replication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	IKK 16	IKK	-4.1759	0.9702	-5.3419	-5.3403	-5.4431	3.9989999999999997	0.006817	0.0068407	6.6416
T47DKBLUC	Ibandronate sodium salt	FDPS	-2.8239	0.963	-3.9929	-3.6302	-3.9984	2.674	0.4463	0.44671000000000005	7.9165
T47DKBLUC	Imatinib	ABL/KIT/PDGFR	-3.248	0.9797	-4.51	-4.5088	-4.6622	2.98	0.001074	0.0012580999999999998	6.6157
T47DKBLUC	Ixabepilone	TUBB	-4.4045	0.7124	-7.7555	-7.0138	-8.02	0.7261	0.3552	0.35757	5.8298
T47DKBLUC	LBH589	HDAC	-4.4776	0.9929	-6.6796	-6.6784	-6.8953	1.7730000000000001	0.002841	0.0029652	5.3574
T47DKBLUC	Lestaurtinib	FLT3/JAK2/TrkA	-4.4776	0.9327	-5.0828	-5.0505	-5.1569	3.9989999999999997	0.1286	0.1319	8.1393
T47DKBLUC	MG-132	Proteasome	-4.1759	0.9890000000000001	-6.7419	-6.7382	-6.8513	3.9989999999999997	0.016880000000000003	0.016880000000000003	4.8177
T47DKBLUC	MLN4924	NAE1	-4.1759	0.9390000000000001	-6.8359	-4.1759	-6.7977	4.0	0.5091	0.5091	6.7562
T47DKBLUC	NSC663284	CDC25	-3.7773	0.9939	-5.3003	-5.2962	-5.4667	2.497	0.01169	0.011845999999999999	6.1928
T47DKBLUC	NU6102	CDK1/2	-4.1759	0.831	-4.156000000000001	-4.1759	-4.3835	1.385	0	0.5159	8.2006
T47DKBLUC	Nutlin 3a	MDM2	-4.1759	0.73855	-4.1099	-4.234	-4.4719999999999995	1.1655	0	0.5297	8.4073
T47DKBLUC	Olomoucine II	CDK1	-3.8761	0.8823	-5.1011	-3.8761	-5.0389	3.9989999999999997	0.5359	0.53591	7.6766
T47DKBLUC	Oxaliplatin	DNA cross-linker	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Oxamflatin	HDAC	-4.1759	0.9806	-5.6379	-5.6375	-5.9379	1.2919999999999998	0	0.012767	6.1175
T47DKBLUC	PD173074	FGFR1/3	-4.4776	0.9441	-4.9812	-4.9812	-5.0466	3.222	0	0.023286	7.4959
T47DKBLUC	PP242 hydrate	MTOR	-4.301	0.9063	-9.387	-5.1956	-9.6065	0.4163	0.491	0.49486	5.314
T47DKBLUC	Paclitaxel	TUBB	-4.4776	0.9657	-7.7956	-7.1535	-7.8857	1.963	0.4725	0.4725	6.3425
T47DKBLUC	SB-715992	KSP	-4.4776	0.8426	-5.6866	-5.6861	-6.665	0.4855	0	0.20571	6.5664
T47DKBLUC	Sigma AKT1-2 inhibitor	AKT	-4.1759	0.9109999999999999	-5.1714	-4.8917	-5.3937	0.8954	0.2192	0.30803	7.1676
T47DKBLUC	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-3.7773	0.978	-4.9393	-4.9395	-5.0752	4.0	0.001361	0.0013834000000000001	6.9655
T47DKBLUC	TCS2312 dihydrochloride	CHK1	-4.4776	0.9797	-5.5356	-5.2637	-5.5326	3.995	0.45899999999999996	0.45903	7.8743
T47DKBLUC	Tamoxifen	ESR1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Temsirolimus	MTOR	-3.8761	0.8557	-4.3017	-4.3017	-4.7105	1.689	0	0.16046	7.3818
T47DKBLUC	Topotecan	TOP1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Trichostatin A	HDAC	-2.301	0.9845	-5.127000000000001	-5.1211	-5.3735	1.7930000000000001	0.011059999999999999	0.011349	4.3892
T47DKBLUC	Triciribine	AKT	-4.4776	0.9132	-6.4716	-4.4776	-6.8979	0.423	0.4417	0.51175	7.1261
T47DKBLUC	VX-680	AURK/FLT3/ABL/JAK2	-4.0	0.9604	-4.217	-4.2169	-4.4951	1.3030000000000002	0	0.34278000000000003	8.1597
T47DKBLUC	Valproic acid	HDAC	-1.8239	0.9707	-2.4693	-2.4694	-2.7858	1.651	0	0.079151	7.4323
T47DKBLUC	Vinorelbine	TUBB	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
T47DKBLUC	Vorinostat	HDAC	-1.7282	0.9866	-3.8082	-3.8045	-4.0261	1.844	0.008315000000000001	0.010275	5.4855
T47DKBLUC	XRP44X	ELK3	-3.8761	0.9094	-5.7021	-5.4025	-5.7059	3.9939999999999998	0.4681	0.4681	7.1405
T47DKBLUC	Z-Leu-Leu-Leu-al	Proteasome	-4.1759	0.90905	-6.3504	-6.3296	-6.5923	3.071	0.07445	0.074456	5.4971
T47DKBLUC	Z-Leu-Leu-Norvalinal	Proteasome	-4.1759	0.98625	-5.9269	-5.9214	-6.1201	3.8819999999999997	0.023925	0.023926	5.8533
UACC812	17-AAG	HSP90	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
UACC812	5-FU	TYMS	-1.7167	0.95645	-3.3632	-3.3284	-4.2859	0.76075	0.030539	0.083373	6.3117
UACC812	5-FUdR	TYMS	-2.301	0.8253	-4.501	-2.8125	-4.7259	1.5473	0.45695	0.51462	6.9509
UACC812	AG1478	EGFR	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
UACC812	BIBW2992	EGFR/HER2	-4.1759	0.9313	-6.8609	-6.8606	-8.5554	0.4511	0	0.057946000000000004	4.5521
UACC812	Baicalein	Lipoxygenase	-3.7773	0.9434	-4.2771	-4.277	-4.3658	3.998	0	0.009945	8.1134
UACC812	Bortezomib	Proteasome	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
UACC812	Bosutinib	Src	-4.0	0.8277	-5.3385	-4.9183	-5.6207	1.1256	0.30565	0.35631	7.1592
UACC812	CGC-11047	Polyamine analogue	-2.301	0.7995	-2.9144	-2.9143	-3.7146	1.4980000000000002	0	0.1076	7.0817
UACC812	CGC-11144	Polyamine analogue	-3.15	0.9911	-5.768	-5.7637	-6.6812	0.7687	0.0040950000000000005	0.013674	4.8019
UACC812	CPT-11	TOP1	-4.0696	0.73195	-4.9925	-4.0696	-5.1365	1.8045	0.52385	0.5420699999999999	8.6213
UACC812	Carboplatin	DNA cross-linker	-2.8697	0.9453	-4.2547	-4.2331	-4.6378	2.2680000000000002	0.056620000000000004	0.059369000000000005	7.0657
UACC812	Cisplatin	DNA cross-linker	-3.6021	0.9491	-4.7891	-4.7594	-5.4232	1.339	0.05484	0.069924	7.0179
UACC812	Docetaxel	TUBB	-5.0	0.8381	-8.385	-5.0	-8.3827	3.1055	0.67235	0.67235	7.3992
UACC812	Doxorubicin	TOP2	-6.2596	0.8502	-6.3713	-6.3713	-6.6247	1.883	0	0.38123	8.2791
UACC812	Epirubicin	TOP2	-3.7645	0.758	-6.4975	-6.4043	-6.5777	3.995	0.287	0.287	5.8123
UACC812	Erlotinib	EGFR	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
UACC812	Etoposide	TOP2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
UACC812	Everolimus	MTOR	-4.1759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.8964
UACC812	Fascaplysin	CDK4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
